total_loss,RMSD,num_contacts,E_contacts,phi_rms,Rg,step
99.46883392333984,0.0931793674826622,112.0,99.46883392333984,1.0231019258499146,12.87839126586914,57
99.41402435302734,0.0947849377989769,112.0,99.41402435302734,1.0229560136795044,12.877737045288086,58
99.35930633544922,0.09638901799917221,112.0,99.35930633544922,1.0228115320205688,12.877083778381348,59
99.30460357666016,0.09799300879240036,112.0,99.30460357666016,1.0226682424545288,12.876431465148926,60
99.24996185302734,0.09959518909454346,112.0,99.24996185302734,1.0225263833999634,12.87578010559082,61
99.1954345703125,0.10119649767875671,112.0,99.1954345703125,1.0223857164382935,12.875128746032715,62
99.140869140625,0.10279712080955505,112.0,99.140869140625,1.022246241569519,12.87447738647461,63
99.08643341064453,0.1043967455625534,112.0,99.08643341064453,1.0221079587936401,12.87382698059082,64
100.43772888183594,0.10599523037672043,113.0,100.43772888183594,1.0219711065292358,12.873176574707031,65
100.38264465332031,0.10759538412094116,113.0,100.38264465332031,1.0218349695205688,12.872526168823242,66
100.3274154663086,0.10919376462697983,113.0,100.3274154663086,1.0217018127441406,12.871875762939453,67
100.27220153808594,0.1107926219701767,113.0,100.27220153808594,1.0215708017349243,12.871223449707031,68
100.21695709228516,0.11239127814769745,113.0,100.21695709228516,1.0214418172836304,12.87057113647461,69
100.16169738769531,0.11399053037166595,113.0,100.16169738769531,1.0213145017623901,12.869918823242188,70
100.10649108886719,0.1155882179737091,113.0,100.10649108886719,1.0211888551712036,12.869266510009766,71
100.05128479003906,0.1171865463256836,113.0,100.05128479003906,1.0210646390914917,12.868614196777344,72
101.40196990966797,0.11878456920385361,114.0,101.40196990966797,1.0209417343139648,12.867959976196289,73
101.3458480834961,0.12038209289312363,114.0,101.3458480834961,1.0208227634429932,12.867307662963867,74
101.2896728515625,0.12197847664356232,114.0,101.2896728515625,1.0207077264785767,12.866652488708496,75
101.2334213256836,0.1235736608505249,114.0,101.2334213256836,1.0205966234207153,12.865996360778809,76
101.17709350585938,0.12516869604587555,114.0,101.17709350585938,1.0204888582229614,12.865341186523438,77
101.1207504272461,0.1267624795436859,114.0,101.1207504272461,1.020384430885315,12.864684104919434,78
101.06439208984375,0.12835629284381866,114.0,101.06439208984375,1.0202828645706177,12.86402702331543,79
101.00807189941406,0.1299481838941574,114.0,101.00807189941406,1.02018404006958,12.863369941711426,80
100.95173645019531,0.13153837621212006,114.0,100.95173645019531,1.0200878381729126,12.862712860107422,81
100.89542388916016,0.13312919437885284,114.0,100.89542388916016,1.0199940204620361,12.862056732177734,82
100.83912658691406,0.134718656539917,114.0,100.83912658691406,1.0199024677276611,12.861398696899414,83
100.78292846679688,0.1363069713115692,114.0,100.78292846679688,1.0198131799697876,12.86074161529541,84
100.72676086425781,0.13789504766464233,114.0,100.72676086425781,1.0197257995605469,12.860086441040039,85
100.67062377929688,0.13948041200637817,114.0,100.67062377929688,1.0196404457092285,12.859429359436035,86
100.61458587646484,0.14106708765029907,114.0,100.61458587646484,1.0195567607879639,12.858773231506348,87
100.55855560302734,0.14265283942222595,114.0,100.55855560302734,1.0194748640060425,12.858116149902344,88
100.50263977050781,0.14423811435699463,114.0,100.50263977050781,1.0193945169448853,12.857461929321289,89
100.44673919677734,0.14582091569900513,114.0,100.44673919677734,1.0193157196044922,12.856805801391602,90
100.39094543457031,0.14740422368049622,114.0,100.39094543457031,1.0192384719848633,12.856151580810547,91
100.33516693115234,0.14898717403411865,114.0,100.33516693115234,1.0191627740859985,12.855496406555176,92
100.279541015625,0.1505681276321411,114.0,100.279541015625,1.0190885066986084,12.854842185974121,93
100.22393798828125,0.1521492600440979,114.0,100.22393798828125,1.0190155506134033,12.854187965393066,94
100.16844177246094,0.15372826159000397,114.0,100.16844177246094,1.0189440250396729,12.853534698486328,95
100.11299896240234,0.15530654788017273,114.0,100.11299896240234,1.018873691558838,12.852882385253906,96
100.05760192871094,0.1568853110074997,114.0,100.05760192871094,1.0188045501708984,12.852229118347168,97
100.00228118896484,0.15846091508865356,114.0,100.00228118896484,1.018736720085144,12.851577758789062,98
99.94705200195312,0.16003838181495667,114.0,99.94705200195312,1.0186699628829956,12.850924491882324,99
99.89190673828125,0.16161496937274933,114.0,99.89190673828125,1.0186046361923218,12.850274085998535,100
99.83684539794922,0.1631896197795868,114.0,99.83684539794922,1.018540382385254,12.84962272644043,101
99.78185272216797,0.16476303339004517,114.0,99.78185272216797,1.018477201461792,12.848973274230957,102
99.72692108154297,0.16633565723896027,114.0,99.72692108154297,1.0184152126312256,12.848321914672852,103
99.67207336425781,0.167907252907753,114.0,99.67207336425781,1.0183544158935547,12.847672462463379,104
99.61727905273438,0.1694781482219696,114.0,99.61727905273438,1.0182945728302002,12.847023010253906,105
99.56258392333984,0.1710493117570877,114.0,99.56258392333984,1.0182359218597412,12.846375465393066,106
99.5079574584961,0.17261818051338196,114.0,99.5079574584961,1.0181783437728882,12.84572696685791,107
99.45342254638672,0.17418617010116577,114.0,99.45342254638672,1.0181218385696411,12.845078468322754,108
99.39892578125,0.17575488984584808,114.0,99.39892578125,1.01806640625,12.844429969787598,109
99.34446716308594,0.17732058465480804,114.0,99.34446716308594,1.0180121660232544,12.843783378601074,110
99.29014587402344,0.17888610064983368,114.0,99.29014587402344,1.0179587602615356,12.843135833740234,111
99.23591613769531,0.18045225739479065,114.0,99.23591613769531,1.0179065465927124,12.842489242553711,112
99.18167877197266,0.1820150464773178,114.0,99.18167877197266,1.0178552865982056,12.841842651367188,113
99.1275634765625,0.18357719480991364,114.0,99.1275634765625,1.0178050994873047,12.84119701385498,114
99.07347869873047,0.18513983488082886,114.0,99.07347869873047,1.0177558660507202,12.84055233001709,115
99.01950073242188,0.18670085072517395,114.0,99.01950073242188,1.0177078247070312,12.839906692504883,116
98.96556091308594,0.1882602423429489,114.0,98.96556091308594,1.0176607370376587,12.839261054992676,117
98.91170501708984,0.18981851637363434,114.0,98.91170501708984,1.017614722251892,12.838616371154785,118
98.85789489746094,0.19137708842754364,114.0,98.85789489746094,1.0175697803497314,12.837972640991211,119
98.80416870117188,0.1929347962141037,114.0,98.80416870117188,1.0175257921218872,12.837329864501953,120
98.75049591064453,0.19449132680892944,114.0,98.75049591064453,1.017482876777649,12.836686134338379,121
98.6968994140625,0.1960463523864746,114.0,98.6968994140625,1.017440915107727,12.836043357849121,122
98.64338684082031,0.19760015606880188,114.0,98.64338684082031,1.0173999071121216,12.835400581359863,123
98.58989715576172,0.19915355741977692,114.0,98.58989715576172,1.0173600912094116,12.834758758544922,124
98.53658294677734,0.20070526003837585,114.0,98.53658294677734,1.0173213481903076,12.83411693572998,125
98.48324584960938,0.20225676894187927,114.0,98.48324584960938,1.01728355884552,12.833475112915039,126
98.42999267578125,0.20380765199661255,114.0,98.42999267578125,1.0172468423843384,12.832834243774414,127
98.37672424316406,0.20535723865032196,114.0,98.37672424316406,1.0172110795974731,12.832193374633789,128
98.32366943359375,0.20690670609474182,114.0,98.32366943359375,1.0171763896942139,12.831551551818848,129
98.27056121826172,0.20845308899879456,114.0,98.27056121826172,1.017142653465271,12.830912590026855,130
98.21753692626953,0.2099989801645279,114.0,98.21753692626953,1.017109990119934,12.830272674560547,131
98.16458892822266,0.2115454077720642,114.0,98.16458892822266,1.0170783996582031,12.829632759094238,132
98.11164093017578,0.21308860182762146,114.0,98.11164093017578,1.0170477628707886,12.828993797302246,133
98.058837890625,0.21463294327259064,114.0,98.058837890625,1.0170183181762695,12.828354835510254,134
98.00609588623047,0.21617543697357178,114.0,98.00609588623047,1.0169899463653564,12.827715873718262,135
97.95336151123047,0.21771730482578278,114.0,97.95336151123047,1.0169625282287598,12.827077865600586,136
97.9007797241211,0.21925829350948334,114.0,97.9007797241211,1.0169360637664795,12.82643985748291,137
97.84812927246094,0.22079850733280182,114.0,97.84812927246094,1.0169106721878052,12.82580280303955,138
99.2016830444336,0.22233806550502777,115.0,99.2016830444336,1.0168863534927368,12.825163841247559,139
99.14830017089844,0.22387772798538208,115.0,99.14830017089844,1.0168629884719849,12.824524879455566,140
99.09477233886719,0.22541579604148865,115.0,99.09477233886719,1.0168406963348389,12.823882102966309,141
99.04117584228516,0.22695623338222504,115.0,99.04117584228516,1.0168193578720093,12.823237419128418,142
98.98748779296875,0.22849535942077637,115.0,98.98748779296875,1.0167990922927856,12.822591781616211,143
98.9338150024414,0.23003536462783813,115.0,98.9338150024414,1.016779899597168,12.821944236755371,144
98.88006591796875,0.23157331347465515,115.0,98.88006591796875,1.0167615413665771,12.821294784545898,145
98.82628631591797,0.23311272263526917,115.0,98.82628631591797,1.0167443752288818,12.82064437866211,146
98.77247619628906,0.23465105891227722,115.0,98.77247619628906,1.016728162765503,12.819993019104004,147
98.71874237060547,0.2361878752708435,115.0,98.71874237060547,1.01671302318573,12.819341659545898,148
98.6649398803711,0.23772446811199188,115.0,98.6649398803711,1.016698956489563,12.818689346313477,149
98.6112060546875,0.23926043510437012,115.0,98.6112060546875,1.016685962677002,12.818036079406738,150
98.55747985839844,0.24079692363739014,115.0,98.55747985839844,1.0166740417480469,12.817381858825684,151
98.5037612915039,0.24233059585094452,115.0,98.5037612915039,1.0166631937026978,12.816728591918945,152
98.45012664794922,0.24386462569236755,115.0,98.45012664794922,1.0166534185409546,12.81607437133789,153
98.39647674560547,0.24539941549301147,115.0,98.39647674560547,1.0166447162628174,12.815421104431152,154
98.34291076660156,0.24693073332309723,115.0,98.34291076660156,1.0166370868682861,12.814766883850098,155
98.28939056396484,0.24846301972866058,115.0,98.28939056396484,1.0166306495666504,12.814112663269043,156
98.23589324951172,0.24999339878559113,115.0,98.23589324951172,1.016625165939331,12.813457489013672,157
98.18244934082031,0.25152337551116943,115.0,98.18244934082031,1.0166209936141968,12.812803268432617,158
98.12906646728516,0.25305435061454773,115.0,98.12906646728516,1.0166178941726685,12.812149047851562,159
98.07575988769531,0.2545815110206604,115.0,98.07575988769531,1.016615867614746,12.811494827270508,160
98.02249908447266,0.25610923767089844,115.0,98.02249908447266,1.0166150331497192,12.810840606689453,161
97.96929168701172,0.2576364576816559,115.0,97.96929168701172,1.0166151523590088,12.810187339782715,162
97.91614532470703,0.25916191935539246,115.0,97.91614532470703,1.0166164636611938,12.80953311920166,163
97.8630599975586,0.2606864273548126,115.0,97.8630599975586,1.0166188478469849,12.808879852294922,164
97.81006622314453,0.26221078634262085,115.0,97.81006622314453,1.0166224241256714,12.808226585388184,165
97.75709533691406,0.26373520493507385,115.0,97.75709533691406,1.0166271924972534,12.807573318481445,166
97.7042007446289,0.2652565538883209,115.0,97.7042007446289,1.0166330337524414,12.806921005249023,167
97.65137481689453,0.266777902841568,115.0,97.65137481689453,1.016640067100525,12.806268692016602,168
97.5986099243164,0.26829856634140015,115.0,97.5986099243164,1.016648292541504,12.80561637878418,169
97.54590606689453,0.2698194086551666,115.0,97.54590606689453,1.0166577100753784,12.804964065551758,170
97.49324798583984,0.2713368833065033,115.0,97.49324798583984,1.0166680812835693,12.804313659667969,171
97.44068908691406,0.272855669260025,115.0,97.44068908691406,1.0166797637939453,12.80366039276123,172
97.38819122314453,0.27437272667884827,115.0,97.38819122314453,1.0166923999786377,12.803009986877441,173
97.33573913574219,0.2758893072605133,115.0,97.33573913574219,1.0167064666748047,12.802359580993652,174
97.28338623046875,0.2774043679237366,115.0,97.28338623046875,1.0167217254638672,12.801708221435547,175
97.23104095458984,0.2789178192615509,115.0,97.23104095458984,1.0167380571365356,12.801058769226074,176
97.17882537841797,0.2804325222969055,115.0,97.17882537841797,1.0167557001113892,12.800408363342285,177
97.12660217285156,0.28194552659988403,115.0,97.12660217285156,1.016774296760559,12.799758911132812,178
97.0744857788086,0.2834559381008148,115.0,97.0744857788086,1.016794204711914,12.79910945892334,179
97.02244567871094,0.28496766090393066,115.0,97.02244567871094,1.016815185546875,12.798460006713867,180
96.9704360961914,0.2864779531955719,115.0,96.9704360961914,1.0168373584747314,12.797811508178711,181
96.91851043701172,0.287987619638443,115.0,96.91851043701172,1.0168607234954834,12.797162055969238,182
96.86663055419922,0.28949493169784546,115.0,96.86663055419922,1.0168853998184204,12.796514511108398,183
96.81485748291016,0.29100102186203003,115.0,96.81485748291016,1.0169113874435425,12.795866966247559,184
98.16898345947266,0.2925085723400116,116.0,98.16898345947266,1.016938328742981,12.795219421386719,185
98.11641693115234,0.29401543736457825,116.0,98.11641693115234,1.0169672966003418,12.794571876525879,186
98.06377410888672,0.2955230474472046,116.0,98.06377410888672,1.0169979333877563,12.793923377990723,187
98.0111312866211,0.29703229665756226,116.0,98.0111312866211,1.0170304775238037,12.793274879455566,188
97.95844268798828,0.2985397279262543,116.0,97.95844268798828,1.0170645713806152,12.792627334594727,189
97.90569305419922,0.3000481426715851,116.0,97.90569305419922,1.0171003341674805,12.791979789733887,190
97.85295104980469,0.30155614018440247,116.0,97.85295104980469,1.0171376466751099,12.79133129119873,191
97.8001937866211,0.30306485295295715,116.0,97.8001937866211,1.0171765089035034,12.79068374633789,192
97.74748992919922,0.3045714497566223,116.0,97.74748992919922,1.0172169208526611,12.79003620147705,193
97.69477844238281,0.30608078837394714,116.0,97.69477844238281,1.0172587633132935,12.789388656616211,194
97.64203643798828,0.3075887858867645,116.0,97.64203643798828,1.01730215549469,12.788740158081055,195
97.58943176269531,0.30909520387649536,116.0,97.58943176269531,1.0173468589782715,12.788092613220215,196
97.5367660522461,0.31060242652893066,116.0,97.5367660522461,1.0173929929733276,12.787446022033691,197
97.48419952392578,0.3121076226234436,116.0,97.48419952392578,1.0174403190612793,12.786797523498535,198
97.43160247802734,0.31361350417137146,116.0,97.43160247802734,1.0174890756607056,12.786151885986328,199
97.37911224365234,0.3151179552078247,116.0,97.37911224365234,1.0175392627716064,12.785504341125488,200
97.32664489746094,0.3166233003139496,116.0,97.32664489746094,1.0175907611846924,12.784856796264648,201
97.2741928100586,0.3181253969669342,116.0,97.2741928100586,1.017643690109253,12.784211158752441,202
97.2218246459961,0.319629967212677,116.0,97.2218246459961,1.017697811126709,12.783563613891602,203
97.16947937011719,0.32113221287727356,116.0,97.16947937011719,1.0177533626556396,12.782917976379395,204
97.11720275878906,0.32263240218162537,116.0,97.11720275878906,1.0178101062774658,12.782271385192871,205
97.06500244140625,0.32413461804389954,116.0,97.06500244140625,1.0178682804107666,12.781624794006348,206
97.0128173828125,0.3256334662437439,116.0,97.0128173828125,1.017927646636963,12.78097915649414,207
96.96073913574219,0.32713398337364197,116.0,96.96073913574219,1.0179882049560547,12.780333518981934,208
98.31399536132812,0.32863038778305054,117.0,98.31399536132812,1.018049955368042,12.77968692779541,209
98.26071166992188,0.33013373613357544,117.0,98.26071166992188,1.0181198120117188,12.77903938293457,210
98.20719146728516,0.3316376507282257,117.0,98.20719146728516,1.0181952714920044,12.778388977050781,211
98.15345001220703,0.3331455886363983,117.0,98.15345001220703,1.0182747840881348,12.777737617492676,212
98.09966278076172,0.33465591073036194,117.0,98.09966278076172,1.0183571577072144,12.777085304260254,213
98.0456314086914,0.3361687660217285,117.0,98.0456314086914,1.0184414386749268,12.776432991027832,214
99.39729309082031,0.3376828134059906,118.0,99.39729309082031,1.0185275077819824,12.775777816772461,215
99.34212493896484,0.33920159935951233,118.0,99.34212493896484,1.0186158418655396,12.775123596191406,216
99.28678131103516,0.3407236933708191,118.0,99.28678131103516,1.01870596408844,12.774469375610352,217
100.6370849609375,0.3422488868236542,119.0,100.6370849609375,1.018797755241394,12.77381420135498,218
100.5804443359375,0.343782514333725,119.0,100.5804443359375,1.0188937187194824,12.77315902709961,219
100.5234375,0.3453197777271271,119.0,100.5234375,1.0189931392669678,12.772505760192871,220
100.46611785888672,0.3468625247478485,119.0,100.46611785888672,1.0190953016281128,12.771851539611816,221
100.40851593017578,0.34840884804725647,119.0,100.40851593017578,1.0191997289657593,12.771198272705078,222
100.3508071899414,0.3499588966369629,119.0,100.3508071899414,1.0193061828613281,12.770545959472656,223
100.29295349121094,0.35150808095932007,119.0,100.29295349121094,1.0194143056869507,12.769896507263184,224
101.64022827148438,0.35306036472320557,120.0,101.64022827148438,1.019524097442627,12.769247055053711,225
101.58077239990234,0.35460972785949707,120.0,101.58077239990234,1.0196316242218018,12.768616676330566,226
101.52095794677734,0.3561641573905945,120.0,101.52095794677734,1.0197395086288452,12.767992973327637,227
101.46099853515625,0.35771921277046204,120.0,101.46099853515625,1.019848346710205,12.767372131347656,228
101.40087127685547,0.3592762351036072,120.0,101.40087127685547,1.0199581384658813,12.766752243041992,229
101.3406753540039,0.36083564162254333,120.0,101.3406753540039,1.020068883895874,12.766135215759277,230
101.28034973144531,0.362399160861969,120.0,101.28034973144531,1.0201808214187622,12.765518188476562,231
101.21993255615234,0.3639619052410126,120.0,101.21993255615234,1.020293951034546,12.76490306854248,232
101.15959930419922,0.36552727222442627,120.0,101.15959930419922,1.020408272743225,12.764289855957031,233
101.09917449951172,0.3670941889286041,120.0,101.09917449951172,1.0205239057540894,12.763676643371582,234
101.03878021240234,0.368661105632782,120.0,101.03878021240234,1.0206407308578491,12.763065338134766,235
100.97846984863281,0.37022843956947327,120.0,100.97846984863281,1.020759105682373,12.762454986572266,236
100.91820526123047,0.3717977702617645,120.0,100.91820526123047,1.0208786725997925,12.761844635009766,237
100.8579330444336,0.37336716055870056,120.0,100.8579330444336,1.0209996700286865,12.761235237121582,238
100.79778289794922,0.37493544816970825,120.0,100.79778289794922,1.0211222171783447,12.760626792907715,239
100.7376708984375,0.37650513648986816,120.0,100.7376708984375,1.0212461948394775,12.760019302368164,240
100.67771911621094,0.37807366251945496,120.0,100.67771911621094,1.0213714838027954,12.759411811828613,241
100.6177978515625,0.37964415550231934,120.0,100.6177978515625,1.0214983224868774,12.758805274963379,242
100.5580062866211,0.38121187686920166,120.0,100.5580062866211,1.0216267108917236,12.758198738098145,243
100.49825286865234,0.3827802836894989,120.0,100.49825286865234,1.021756649017334,12.757593154907227,244
100.43865966796875,0.384347140789032,120.0,100.43865966796875,1.0218881368637085,12.756989479064941,245
100.37916564941406,0.38591524958610535,120.0,100.37916564941406,1.0220211744308472,12.756383895874023,246
100.31977844238281,0.3874821364879608,120.0,100.31977844238281,1.0221556425094604,12.755779266357422,247
100.260498046875,0.3890467584133148,120.0,100.260498046875,1.0222917795181274,12.755176544189453,248
100.20130920410156,0.3906131386756897,120.0,100.20130920410156,1.0224295854568481,12.754573822021484,249
100.14225769042969,0.39217668771743774,120.0,100.14225769042969,1.022568941116333,12.753971099853516,250
100.08331298828125,0.39374154806137085,120.0,100.08331298828125,1.0227099657058716,12.753369331359863,251
100.02450561523438,0.39530235528945923,120.0,100.02450561523438,1.0228527784347534,12.752767562866211,252
99.96581268310547,0.3968651592731476,120.0,99.96581268310547,1.022997260093689,12.752166748046875,253
99.90718078613281,0.39842501282691956,120.0,99.90718078613281,1.0231432914733887,12.751566886901855,254
99.84871673583984,0.39998486638069153,120.0,99.84871673583984,1.023290991783142,12.750967025756836,255
99.79036712646484,0.4015435576438904,120.0,99.79036712646484,1.0234404802322388,12.750367164611816,256
99.7320785522461,0.40310096740722656,120.0,99.7320785522461,1.0235917568206787,12.749767303466797,257
99.67398834228516,0.40465790033340454,120.0,99.67398834228516,1.0237447023391724,12.749168395996094,258
99.6159439086914,0.40621334314346313,120.0,99.6159439086914,1.0238994359970093,12.74856948852539,259
99.5580062866211,0.4077679216861725,120.0,99.5580062866211,1.024056077003479,12.74797248840332,260
99.5002212524414,0.40931957960128784,120.0,99.5002212524414,1.024214506149292,12.747373580932617,261
99.4425048828125,0.4108724296092987,120.0,99.4425048828125,1.0243747234344482,12.746777534484863,262
99.38494873046875,0.4124239683151245,120.0,99.38494873046875,1.0245367288589478,12.746179580688477,263
99.32747650146484,0.41397222876548767,120.0,99.32747650146484,1.02470064163208,12.745582580566406,264
99.27010345458984,0.41552025079727173,120.0,99.27010345458984,1.0248664617538452,12.744986534118652,265
99.21290588378906,0.4170687198638916,120.0,99.21290588378906,1.0250340700149536,12.744391441345215,266
99.15575408935547,0.4186151325702667,120.0,99.15575408935547,1.0252035856246948,12.743795394897461,267
99.0987777709961,0.4201595187187195,120.0,99.0987777709961,1.0253750085830688,12.743200302124023,268
99.04180145263672,0.4217040240764618,120.0,99.04180145263672,1.0255482196807861,12.742605209350586,269
98.9850082397461,0.42324578762054443,120.0,98.9850082397461,1.0257234573364258,12.742011070251465,270
100.33345794677734,0.42478707432746887,121.0,100.33345794677734,1.0259006023406982,12.741415977478027,271
100.2748031616211,0.42633217573165894,121.0,100.2748031616211,1.0260809659957886,12.74082088470459,272
100.21611785888672,0.4278767704963684,121.0,100.21611785888672,1.0262641906738281,12.740221977233887,273
100.15727996826172,0.4294241964817047,121.0,100.15727996826172,1.0264497995376587,12.739623069763184,274
100.0984115600586,0.43097275495529175,121.0,100.0984115600586,1.0266379117965698,12.739022254943848,275
100.03950500488281,0.4325224757194519,121.0,100.03950500488281,1.0268282890319824,12.738420486450195,276
99.98058319091797,0.4340713322162628,121.0,99.98058319091797,1.0270209312438965,12.737818717956543,277
99.92172241210938,0.4356223940849304,121.0,99.92172241210938,1.0272154808044434,12.737215042114258,278
99.86283874511719,0.43717294931411743,121.0,99.86283874511719,1.0274121761322021,12.736611366271973,279
99.80399322509766,0.438724547624588,121.0,99.80399322509766,1.0276110172271729,12.736006736755371,280
99.74523162841797,0.4402756989002228,121.0,99.74523162841797,1.0278116464614868,12.73540210723877,281
99.68659210205078,0.4418247640132904,121.0,99.68659210205078,1.0280143022537231,12.734796524047852,282
99.62792205810547,0.44337546825408936,121.0,99.62792205810547,1.0282188653945923,12.73419189453125,283
99.56937408447266,0.4449251890182495,121.0,99.56937408447266,1.0284255743026733,12.733586311340332,284
99.51089477539062,0.44647523760795593,121.0,99.51089477539062,1.0286341905593872,12.732980728149414,285
99.4524917602539,0.44802382588386536,121.0,99.4524917602539,1.0288447141647339,12.732375144958496,286
99.39421844482422,0.4495701193809509,121.0,99.39421844482422,1.0290571451187134,12.731769561767578,287
99.33599090576172,0.4511183202266693,121.0,99.33599090576172,1.0292716026306152,12.73116397857666,288
99.27794647216797,0.45266538858413696,121.0,99.27794647216797,1.029488205909729,12.730558395385742,289
99.21992492675781,0.45420941710472107,121.0,99.21992492675781,1.0297067165374756,12.729952812194824,290
99.16200256347656,0.45575428009033203,121.0,99.16200256347656,1.0299272537231445,12.729347229003906,291
